Time,X,Y,Z
1585823329647,0.016579669,0.36962909,0.9167581
1585823329697,0.037060436,0.37548074,0.9430905
1585823329771,0.024381867,0.37060437,0.9216345
1585823329835,0.021456042,0.3686538,0.91968393
1585823329901,0.029258238,0.3725549,0.91968393
1585823329967,0.028282965,0.376456,0.9216345
1585823330031,0.037060436,0.37548074,0.9352883
1585823330095,0.024381867,0.3686538,0.9138323
1585823330160,0.03218406,0.376456,0.9323625
1585823330225,0.033159338,0.37060437,0.94114
1585823330292,0.031208787,0.376456,0.9245603
1585823330356,0.03218406,0.37157965,0.9001785
1585823330416,0.027307691,0.3647527,0.9255356
1585823330476,0.035109885,0.37060437,0.95186806
1585823330542,0.04388736,0.38133237,0.97624993
1585823330600,0.024381867,0.3647527,0.902129
1585823330659,0.016579669,0.35597524,0.8787224
1585823330717,-0.0019505492,0.34427196,0.86311805
1585823330783,0.033159338,0.35499996,0.9996565
1585823330851,0.07119504,0.38718402,1.0035576
1585823330917,0.019505491,0.36670327,0.94504106
1585823330981,0.023406591,0.37353018,0.8387361
1585823331042,-0.002925824,0.35012358,0.87969774
1585823331106,0.019505491,0.35597524,0.9333378
1585823331169,0.05656593,0.36670327,1.0230631
1585823331231,0.04388736,0.36670327,0.99770594
1585823331293,0.017554943,0.3491483,0.89042574
1585823331354,0.008777471,0.35207415,0.8621428
1585823331416,0.023406591,0.3452472,0.87189555
1585823331478,0.039010983,0.3569505,1.0055082
1585823331540,0.04486263,0.35890105,1.0308652
1585823331602,0.03998626,0.35987633,0.94114
1585823331663,-0.011703296,0.3423214,0.8621428
1585823331724,-0.009752746,0.33939558,0.81240374
1585823331785,0.002925824,0.33451918,0.9352883
1585823331859,0.0614423,0.37938184,1.040618
1585823331921,0.054615382,0.35987633,1.0064834
1585823331984,-0.014629119,0.32574174,0.87482136
1585823332046,-0.024381867,0.3150137,0.8085027
1585823332114,0.016579669,0.3462225,0.9245603
1585823332176,0.07119504,0.37548074,1.0825548
1585823332238,0.039010983,0.3462225,0.9742994
1585823332302,-0.023406591,0.31793952,0.8679944
1585823332365,0.014629119,0.3569505,0.80557686
1585823332427,0.042912085,0.35499996,0.98697793
1585823332494,0.0614423,0.3608516,1.0669504
1585823332555,0.019505491,0.33744502,0.9889285
1585823332620,-0.029258238,0.31696427,0.8172801
1585823332680,-0.029258238,0.3189148,0.7724175
1585823332740,0.04388736,0.37353018,1.0035576
1585823332803,0.09265109,0.37938184,1.1176647
1585823332866,-0.026332414,0.3072115,0.98990375
1585823332931,-0.042912085,0.3189148,0.71975267
1585823333000,0.0,0.34329668,0.80557686
1585823333064,0.09265109,0.40181315,1.1439971
1585823333125,0.0731456,0.35987633,1.129368
1585823333189,-0.06339285,0.28087908,0.95186806
1585823333247,-0.039010983,0.33256865,0.6709889
1585823333367,0.024381867,0.35890105,0.9840521
1585823333434,0.07997252,0.3569505,1.1332691
1585823333509,0.022431316,0.33549446,1.0952334
1585823333579,-0.03803571,0.31696427,0.7207279
1585823333641,-0.01267857,0.3452472,0.731456
1585823333701,0.023406591,0.3569505,1.0045328
1585823333763,0.096552186,0.36670327,1.1830081
1585823333826,0.046813183,0.3384203,1.0825548
1585823333892,-0.072170325,0.30233514,0.83190924
1585823333954,-0.017554943,0.32769227,0.6651373
1585823334020,0.011703296,0.34719777,0.9401647
1585823334081,0.11118131,0.3949862,1.1654532
1585823334141,0.041936807,0.326717,1.1176647
1585823334203,-0.03803571,0.31208786,0.90895593
1585823334263,-0.0731456,0.30623624,0.6456318
1585823334325,0.004876373,0.35109887,0.73340654
1585823334386,0.09850274,0.36767855,1.1342443
1585823334454,0.10630494,0.3491483,1.2561537
1585823334515,-0.01267857,0.30038458,0.9274861
1585823334575,-0.031208787,0.32476646,0.5773626
1585823334636,0.040961534,0.3725549,0.79094774
1585823334700,0.10045329,0.365728,1.2103158
1585823334765,0.07704669,0.326717,1.1459477
1585823334839,-0.022431316,0.31696427,0.81825536
1585823334903,-0.0614423,0.29355767,0.5529807
1585823334964,0.080947794,0.38230765,1.0610988
1585823335026,0.11410713,0.3647527,1.2473762
1585823335086,0.041936807,0.32476646,1.0962087
1585823335150,-0.03413461,0.3189148,0.713901
1585823335211,0.008777471,0.33549446,0.57053566
1585823335272,0.027307691,0.33256865,1.0689011
1585823335334,0.15311812,0.38230765,1.2629807
1585823335398,0.03803571,0.3218406,1.0796291
1585823335462,-0.08777472,0.26137358,0.6495329
1585823335522,-0.015604394,0.30818677,0.6826922
1585823335584,0.09850274,0.35890105,1.0601236
1585823335646,0.16287087,0.37157965,1.2951647
1585823335710,0.014629119,0.30623624,0.9772252
1585823335773,-0.06729395,0.26429942,0.6095466
1585823335834,0.031208787,0.35499996,0.7207279
1585823335896,0.109230764,0.3647527,1.3449037
1585823335959,0.118008226,0.3569505,1.2054394
1585823336022,-0.037060436,0.3033104,0.7060988
1585823336087,-0.083873615,0.29355767,0.5071428
1585823336151,0.10630494,0.35987633,0.96844774
1585823336215,0.1228846,0.31403843,1.5214283
1585823336277,0.06339285,0.31208786,1.0689011
1585823336340,-0.03998626,0.31403843,0.5958928
1585823336400,0.062417574,0.37743127,0.5997939
1585823336462,0.10728022,0.35402468,1.1498488
1585823336524,0.10825549,0.3072115,1.3809888
1585823336584,0.06339285,0.3072115,0.9733241
1585823336644,-0.07607142,0.2916071,0.56956035
1585823336704,0.0614423,0.37743127,0.68951917
1585823336764,0.118008226,0.34427196,1.1791071
1585823336836,0.08972526,0.276978,1.3449037
1585823336898,0.017554943,0.2955082,0.8923763
1585823336960,-0.041936807,0.30623624,0.53737634
1585823337022,0.04486263,0.33744502,0.81532955
1585823337084,0.1579945,0.33061808,1.3878158
1585823337146,0.08972526,0.30135986,1.1713048
1585823337208,-0.008777471,0.2925824,0.74120873
1585823337267,-0.033159338,0.31208786,0.47105762
1585823337328,0.054615382,0.33354393,0.9187087
1585823337392,0.13556318,0.30916205,1.3410026
1585823337452,0.06436812,0.30623624,1.0289147
1585823337515,-0.060467027,0.27405217,0.6495329
1585823337583,0.057541203,0.34719777,0.67196417
1585823337644,0.13653845,0.34817305,1.1947114
1585823337704,0.10630494,0.2799038,1.3000411
1585823337765,0.022431316,0.29063186,0.8679944
1585823337828,-0.03413461,0.29063186,0.55590653
1585823337888,0.054615382,0.3384203,0.78217024
1585823337952,0.15604393,0.32379118,1.374162
1585823338013,0.09850274,0.2916071,1.1498488
1585823338075,-0.01267857,0.28185436,0.79387355
1585823338137,-0.03218406,0.29843405,0.50909334
1585823338200,0.109230764,0.32574174,1.0942582
1585823338265,0.15019229,0.30623624,1.3800136
1585823338325,0.08192307,0.29355767,1.0737774
1585823338386,-0.051689554,0.25844777,0.6300274
1585823338456,0.036085162,0.3189148,0.6075961
1585823338530,0.18140109,0.34037086,1.3731867
1585823338589,0.075096145,0.28087908,1.097184
1585823338651,-0.022431316,0.28282964,0.6524587
1585823338711,0.048763733,0.3423214,0.6310027
1585823338773,0.09752747,0.315989,1.0825548
1585823338834,0.1462912,0.2799038,1.3019916
1585823338897,0.040961534,0.26722527,0.9996565
1585823338964,-0.017554943,0.2964835,0.55883235
1585823339029,0.07899725,0.34037086,0.7928983
1585823339092,0.12581043,0.3033104,1.2795603
1585823339152,0.0692445,0.27112636,1.1547252
1585823339218,-0.010728021,0.2838049,0.7382829
1585823339279,0.06436812,0.35109887,0.6134477
1585823339340,0.12190933,0.3423214,1.0649999
1585823339403,0.075096145,0.26722527,1.2571291
1585823339462,0.03218406,0.27502745,0.9109065
1585823339522,0.009752746,0.30135986,0.7295054
1585823339582,0.05071428,0.32866755,0.8065521
1585823339642,0.1609203,0.35402468,1.129368
1585823339703,0.09167582,0.31111258,1.1420466
1585823339771,0.019505491,0.27502745,0.869945
1585823339831,-0.008777471,0.26624998,0.7353571
1585823339893,0.078021966,0.31696427,0.93431306
1585823339957,0.17164834,0.3413461,1.2503021
1585823340023,0.090700544,0.3033104,1.0845054
1585823340090,-0.016579669,0.27112636,0.6904944
1585823340151,0.048763733,0.31989008,0.752912
1585823340211,0.11703295,0.32379118,1.1264422
1585823340273,0.11703295,0.3072115,1.1683791
1585823340336,0.021456042,0.2838049,0.8923763
1585823340408,-0.0136538455,0.28087908,0.6963461
1585823340473,0.066318676,0.31013733,0.94114
1585823340534,0.12971152,0.31403843,1.2015383
1585823340598,0.07607142,0.2964835,1.0503708
1585823340662,-9.752746E-4,0.27892855,0.7704669
1585823340720,0.029258238,0.3072115,0.7041483
1585823340780,0.083873615,0.32086536,0.9957554
1585823340843,0.13068679,0.31208786,1.2190932
1585823340906,0.07899725,0.2886813,1.0347663
1585823340968,0.01267857,0.2964835,0.7558378
1585823341031,0.031208787,0.29843405,0.80167574
1585823341093,0.10825549,0.3218406,1.0893818
1585823341155,0.08972526,0.29745877,1.1810576
1585823341215,0.02535714,0.2760027,0.90407956
1585823341277,-0.0019505492,0.2838049,0.713901
1585823341337,0.049739007,0.3033104,0.8845741
1585823341400,0.14824174,0.3423214,1.1439971
1585823341466,0.08192307,0.2964835,1.0806043
1585823341530,0.011703296,0.27892855,0.80752736
1585823341590,0.0019505492,0.2760027,0.7178021
1585823341652,0.109230764,0.31989008,1.0698763
1585823341712,0.09460164,0.2886813,1.1410713
1585823341773,0.062417574,0.2964835,0.9430905
1585823341835,0.05656593,0.31989008,0.8221565
1585823341895,0.06436812,0.30428568,0.8572664
1585823341956,0.0614423,0.2925824,1.0152608
1585823342020,0.07412087,0.2916071,1.0328158
1585823342084,0.090700544,0.31013733,0.96064556
1585823342149,0.084848896,0.32379118,0.9752746
1585823342211,0.002925824,0.28673074,0.82703286
1585823342271,0.039010983,0.2955082,0.8280081
1585823342334,0.090700544,0.2955082,1.0581731
1585823342398,0.10142856,0.315989,1.107912
1585823342465,0.072170325,0.30818677,0.92846143
1585823342530,0.017554943,0.28478017,0.7841208
1585823342590,0.057541203,0.2994093,0.94211525
1585823342653,0.10142856,0.3033104,1.1108378
1585823342716,0.08192307,0.29745877,1.0250136
1585823342777,0.017554943,0.27502745,0.87969774
1585823342841,0.055590656,0.3072115,0.7675411
1585823342910,0.0731456,0.3033104,1.0113598
1585823342970,0.09167582,0.29745877,1.0484202
1585823343033,0.058516476,0.27795327,0.9889285
1585823343094,0.03413461,0.28185436,0.83776087
1585823343158,0.06436812,0.30038458,0.89627737
1585823343222,0.11020604,0.32086536,1.0679257
1585823343285,0.07997252,0.29355767,0.9938049
1585823343348,0.022431316,0.2730769,0.8738461
1585823343413,0.03998626,0.2760027,0.90993124
1585823343477,0.078021966,0.3033104,1.0006318
1585823343539,0.07412087,0.30526096,0.9947801
1585823343598,0.07021977,0.2916071,0.9382141
1585823343660,0.06436812,0.2955082,0.92846143
1585823343721,0.052664828,0.2916071,0.94114
1585823343782,0.0692445,0.30038458,0.95186806
1585823343843,0.062417574,0.29355767,0.96064556
1585823343908,0.06339285,0.2964835,0.93918943
1585823343972,0.06436812,0.29745877,0.9479669
1585823344037,0.07021977,0.2994093,0.9460163
1585823344100,0.07119504,0.2955082,0.96747243
1585823344163,0.05656593,0.2916071,0.9469916
1585823344228,0.05364011,0.29355767,0.958695
1585823344291,0.062417574,0.29355767,0.9401647
1585823344352,0.066318676,0.30038458,0.9479669
1585823344418,0.0614423,0.30428568,0.96064556
1585823344478,0.05656593,0.28965658,0.9382141
1585823344539,0.0614423,0.29745877,0.9538186
1585823344602,0.06729395,0.30038458,0.9547939
1585823344662,0.05656593,0.2916071,0.9508928
1585823344725,0.058516476,0.28965658,0.9460163
1585823344788,0.055590656,0.28673074,0.95967025
1585823344848,0.06729395,0.3033104,0.9557692
1585823344913,0.06339285,0.2994093,0.9547939
1585823344973,0.062417574,0.2955082,0.9440658
1585823345034,0.060467027,0.29063186,0.96552193
1585823345098,0.060467027,0.2916071,0.9479669
1585823345160,0.06339285,0.29745877,0.95284337
1585823345220,0.07119504,0.30135986,0.9557692
1585823345280,0.059491754,0.29355767,0.94894224
1585823345340,0.06729395,0.3033104,0.94114
1585823345404,0.062417574,0.2955082,0.95771974
1585823345463,0.0614423,0.29063186,0.9401647
1585823345527,0.05656593,0.2964835,0.96552193
1585823345591,0.062417574,0.2916071,0.9508928
1585823345654,0.06339285,0.2964835,0.9440658
1585823345720,0.0614423,0.29355767,0.95284337
1585823345785,0.06339285,0.2964835,0.9547939
1585823345850,0.062417574,0.29453295,0.95674443
1585823345911,0.06339285,0.29453295,0.95284337
1585823345976,0.060467027,0.29745877,0.9401647
1585823346034,0.059491754,0.2964835,0.9508928
1585823346098,0.06436812,0.29355767,0.95674443
1585823346160,0.058516476,0.2925824,0.94991755
1585823346229,0.060467027,0.29453295,0.94114
1585823346289,0.06339285,0.2964835,0.95186806
1585823346353,0.06339285,0.2994093,0.96747243
1585823346421,0.06436812,0.29355767,0.9469916
1585823346482,0.0614423,0.29453295,0.9460163
1585823346544,0.059491754,0.29745877,0.9382141
1585823346609,0.060467027,0.30233514,0.958695
1585823346673,0.0614423,0.29355767,0.94894224
1585823346730,0.059491754,0.2955082,0.9469916
1585823346795,0.060467027,0.29745877,0.9460163
1585823346856,0.059491754,0.30135986,0.9460163
1585823346920,0.058516476,0.2994093,0.9508928
1585823346982,0.065343395,0.29745877,0.9508928
1585823347046,0.058516476,0.30135986,0.95186806
1585823347106,0.05656593,0.30135986,0.9469916
1585823347173,0.06339285,0.2994093,0.95674443
1585823347236,0.059491754,0.2994093,0.9508928
1585823347296,0.058516476,0.2994093,0.9469916
1585823347355,0.058516476,0.29745877,0.95284337
1585823347420,0.065343395,0.30233514,0.94991755
1585823347482,0.06339285,0.30233514,0.94894224
1585823347551,0.0614423,0.2994093,0.9479669
1585823347612,0.057541203,0.29745877,0.94894224
1585823347676,0.055590656,0.29843405,0.95284337
1585823347738,0.059491754,0.3033104,0.95284337
1585823347803,0.057541203,0.2994093,0.9479669
1585823347870,0.055590656,0.30038458,0.95284337
1585823347934,0.05656593,0.2994093,0.9469916
1585823347997,0.065343395,0.30623624,0.95284337
1585823348066,0.060467027,0.2994093,0.9440658
1585823348130,0.055590656,0.29453295,0.94504106
1585823348193,0.0614423,0.30038458,0.9557692
1585823348257,0.060467027,0.29843405,0.9557692
1585823348320,0.06339285,0.30038458,0.9469916
1585823348380,0.052664828,0.2916071,0.9547939
1585823348440,0.062417574,0.30233514,0.9352883
1585823348503,0.065343395,0.30233514,0.95967025
1585823348567,0.06339285,0.2994093,0.95186806
1585823348630,0.059491754,0.29843405,0.96064556
1585823348691,0.066318676,0.3033104,0.9479669
1585823348753,0.057541203,0.29843405,0.9460163
1585823348814,0.062417574,0.29745877,0.94504106
1585823348876,0.06729395,0.29453295,0.958695
1585823348938,0.060467027,0.29843405,0.9508928
1585823349005,0.051689554,0.29453295,0.9616208
1585823349069,0.062417574,0.30038458,0.9430905
1585823349132,0.06436812,0.30428568,0.94991755
1585823349192,0.060467027,0.29843405,0.95771974
1585823349255,0.065343395,0.2994093,0.9469916
1585823349321,0.06339285,0.2994093,0.9625961
1585823349384,0.05656593,0.2955082,0.9479669
1585823349447,0.057541203,0.29745877,0.9479669
1585823349508,0.062417574,0.30233514,0.9538186
1585823349573,0.06436812,0.3033104,0.9508928
1585823349633,0.057541203,0.30038458,0.94211525
1585823349700,0.066318676,0.3072115,0.9547939
1585823349765,0.06436812,0.2994093,0.95771974
1585823349829,0.057541203,0.2964835,0.94504106
1585823349888,0.059491754,0.30233514,0.9538186
1585823349952,0.06436812,0.30526096,0.9382141
1585823350014,0.062417574,0.3033104,0.95186806
1585823350081,0.058516476,0.30428568,0.95284337
1585823350142,0.055590656,0.2964835,0.94211525
1585823350203,0.058516476,0.30135986,0.95186806
1585823350266,0.062417574,0.3033104,0.94894224
1585823350329,0.059491754,0.3033104,0.94894224
1585823350397,0.0614423,0.29355767,0.9508928
1585823350459,0.06339285,0.30135986,0.95186806
1585823350520,0.06729395,0.30038458,0.95186806
1585823350584,0.06339285,0.2955082,0.9469916
1585823350647,0.09557691,0.30233514,1.0055082
1585823350707,0.0614423,0.28575546,1.1566757
1585823350768,0.020480767,0.2955082,1.1098626
1585823350838,-0.041936807,0.2925824,0.614423
1585823350900,-0.03218406,0.34037086,0.58614004
1585823350960,0.06339285,0.36280218,0.9382141
1585823351022,0.1345879,0.35207415,1.1761812
1585823351088,0.105329655,0.29453295,1.2815108
1585823351151,-0.002925824,0.27015108,0.8543406
1585823351211,-0.040961534,0.27892855,0.6544093
1585823351271,0.023406591,0.32866755,0.72462904
1585823351334,0.10045329,0.3228159,1.0620741
1585823351400,0.12581043,0.28478017,1.2815108
1585823351462,0.06436812,0.28087908,1.0640247
1585823351524,-0.039010983,0.2730769,0.781195
1585823351588,0.008777471,0.3228159,0.57248616
1585823351651,0.05071428,0.3072115,0.9723488
1585823351721,0.11703295,0.28673074,1.2493268
1585823351781,0.06436812,0.2730769,1.1118131
1585823351843,-0.021456042,0.26820052,0.8007005
1585823351906,-0.0039010984,0.30038458,0.6046703
1585823351968,0.055590656,0.30916205,0.9362636
1585823352032,0.15116757,0.31989008,1.2473762
1585823352095,0.09752747,0.30916205,1.1225411
1585823352157,-0.021456042,0.25942305,0.81630486
1585823352218,-0.03998626,0.2496703,0.6183241
1585823352277,0.03413461,0.28965658,0.95674443
1585823352338,0.17749998,0.34329668,1.2503021
1585823352406,0.099478014,0.28965658,1.140096
1585823352470,-0.009752746,0.2730769,0.8094779
1585823352533,-0.021456042,0.27112636,0.6709889
1585823352594,0.07607142,0.3150137,0.9830768
1585823352658,0.1462912,0.315989,1.3049175
1585823352718,0.075096145,0.276978,1.0630493
1585823352781,-0.02535714,0.26039833,0.781195
1585823352846,-0.0019505492,0.28478017,0.64758235
1585823352910,0.06729395,0.30135986,1.0230631
1585823352973,0.13653845,0.31013733,1.2707828
1585823353034,0.055590656,0.2691758,1.0240383
1585823353101,-0.065343395,0.23991756,0.76364
1585823353164,-9.752746E-4,0.28575546,0.6631867
1585823353233,0.16969779,0.3647527,1.2044642
1585823353298,0.112156585,0.2955082,1.1586263
1585823353361,-0.035109885,0.22431317,0.85336536
1585823353422,-0.024381867,0.2525961,0.67879117
1585823353487,0.08679944,0.32769227,0.9996565
1585823353552,0.16482142,0.3530494,1.2025136
1585823353613,0.014629119,0.25942305,0.9245603
1585823353675,-0.057541203,0.22333789,0.71975267
1585823353737,0.05364011,0.30038458,0.91188174
1585823353801,0.12776098,0.34037086,1.1030356
1585823353864,0.08972526,0.30526096,1.0474449
1585823353928,-0.015604394,0.24771975,0.88262355
1585823353994,-0.014629119,0.25064558,0.76364
1585823354058,0.07997252,0.2925824,0.9752746
1585823354120,0.12873624,0.29745877,1.2512774
1585823354183,0.062417574,0.28185436,0.96064556
1585823354247,-0.010728021,0.25162086,0.752912
1585823354311,0.05071428,0.30135986,0.869945
1585823354377,0.11410713,0.30818677,1.1342443
1585823354443,0.065343395,0.28087908,1.0893818
1585823354515,-0.030233514,0.24479394,0.78021973
1585823354578,0.03803571,0.28965658,0.7880219
1585823354647,0.14824174,0.32476646,1.1508241
1585823354709,0.07899725,0.2916071,1.1264422
1585823354777,-0.021456042,0.24381866,0.8007005
1585823354844,0.03998626,0.27795327,0.82605755
1585823354907,0.109230764,0.31306317,1.1059614
1585823354969,0.0614423,0.28478017,1.0610988
1585823355031,0.0,0.2535714,0.7958241
1585823355097,0.078021966,0.31013733,1.0123351
1585823355159,0.08192307,0.30623624,1.0708516
1585823355220,0.03413461,0.26820052,0.9430905
1585823355280,0.02535714,0.2691758,0.8777472
1585823355342,0.022431316,0.2730769,0.94894224
1585823355402,0.06339285,0.2916071,0.9645466
1585823355464,0.065343395,0.29843405,0.98990375
1585823355525,0.060467027,0.30038458,0.9538186
1585823355585,0.04583791,0.28185436,0.9265109
1585823355648,0.03803571,0.276978,0.94894224
1585823355710,0.052664828,0.28575546,0.96747243
1585823355773,0.060467027,0.29843405,0.95674443
1585823355836,0.055590656,0.2925824,0.9479669
1585823355904,0.04388736,0.27795327,0.969423
1585823355967,0.0614423,0.29063186,0.94991755
1585823356036,0.052664828,0.29453295,0.9538186
1585823356100,0.05071428,0.28965658,0.9547939
1585823356161,0.054615382,0.28673074,0.96357137
1585823356224,0.05364011,0.28478017,0.96357137
1585823356286,0.048763733,0.28575546,0.9382141
1585823356349,0.047788456,0.28575546,0.95674443
1585823356411,0.058516476,0.28770602,0.96552193
1585823356471,0.055590656,0.28965658,0.95284337
1585823356534,0.058516476,0.29063186,0.9557692
1585823356598,0.052664828,0.28185436,0.94504106
1585823356661,0.04388736,0.27892855,0.958695
1585823356722,0.05656593,0.29063186,0.9265109
1585823356785,0.055590656,0.28770602,0.95186806
1585823356849,0.05364011,0.27795327,0.96357137
1585823356914,0.055590656,0.28087908,0.96844774
1585823356983,0.049739007,0.28282964,0.94211525
1585823357047,0.059491754,0.2886813,0.95186806
1585823357113,0.06436812,0.2925824,0.94114
1585823357175,0.055590656,0.27892855,0.969423
1585823357237,0.055590656,0.2799038,0.94894224
1585823357298,0.05071428,0.28185436,0.96747243
1585823357360,0.05656593,0.2925824,0.9508928
1585823357423,0.049739007,0.27795327,0.92846143
1585823357482,0.04388736,0.27502745,0.94991755
1585823357546,0.06436812,0.28575546,0.9879532
1585823357607,0.06339285,0.2799038,0.97917575
1585823357678,0.05071428,0.28185436,0.94894224
1585823357743,0.047788456,0.2886813,0.9294367
1585823357818,0.059491754,0.2799038,0.9460163
1585823357886,0.055590656,0.2799038,0.9860027
1585823357951,0.059491754,0.276978,0.958695
1585823358012,0.049739007,0.27015108,0.95284337
1585823358076,0.04583791,0.2730769,0.9362636
1585823358136,0.06436812,0.28770602,0.9703983
1585823358196,0.065343395,0.276978,0.9772252
1585823358257,0.057541203,0.2721016,0.9401647
1585823358321,0.049739007,0.27015108,0.9440658
1585823358385,0.06436812,0.2760027,0.9664972
1585823358445,0.065343395,0.28087908,0.9723488
1585823358505,0.05071428,0.27405217,0.94211525
1585823358568,0.05071428,0.28673074,0.95967025
1585823358628,0.072170325,0.28282964,0.9440658
1585823358689,0.07021977,0.27405217,0.9860027
1585823358748,0.055590656,0.27892855,0.9440658
1585823358812,0.05656593,0.28575546,0.9538186
1585823358876,0.06436812,0.2760027,0.95674443
1585823358936,0.055590656,0.2652747,0.958695
1585823358998,0.052664828,0.2760027,0.9860027
1585823359064,0.066318676,0.2886813,0.94211525
1585823359126,0.06339285,0.29355767,0.9294367
1585823359192,0.057541203,0.27112636,0.9372389
1585823359253,0.060467027,0.2799038,0.9860027
1585823359314,0.06339285,0.28673074,0.93918943
1585823359376,0.065343395,0.28770602,0.9274861
1585823359440,0.06826922,0.29453295,0.95771974
1585823359503,0.06729395,0.276978,0.9723488
1585823359565,0.052664828,0.2760027,0.9625961
1585823359629,0.05656593,0.2799038,0.93138725
