Time,X,Y,Z
1585823359690,0.060467027,0.28185436,0.94504106
1585823359756,0.07704669,0.2799038,0.9547939
1585823359821,0.072170325,0.28087908,0.98697793
1585823359883,0.07021977,0.28965658,0.9782005
1585823359945,0.059491754,0.27892855,0.93431306
1585823360011,0.062417574,0.2838049,0.92358506
1585823360076,0.072170325,0.2886813,0.9752746
1585823360143,0.07899725,0.29355767,0.9625961
1585823360209,0.06436812,0.276978,0.94114
1585823360270,0.062417574,0.28185436,0.958695
1585823360338,0.062417574,0.28478017,0.9625961
1585823360402,0.072170325,0.2925824,0.94991755
1585823360467,0.06339285,0.28478017,0.9333378
1585823360536,0.0614423,0.28575546,0.95186806
1585823360579,0.062417574,0.2838049,0.9645466
1585823360641,0.0614423,0.28282964,0.94504106
1585823360708,0.060467027,0.2838049,0.9508928
1585823360779,0.06729395,0.28965658,0.96747243
1585823360847,0.06339285,0.28087908,0.94894224
1585823360917,0.06436812,0.28185436,0.95674443
1585823360992,0.07119504,0.28575546,0.9430905
1585823361058,0.06339285,0.28478017,0.95674443
1585823361127,0.072170325,0.2886813,0.9508928
1585823361199,0.06729395,0.2838049,0.95967025
1585823361261,0.072170325,0.28478017,0.94211525
1585823361323,0.066318676,0.29355767,0.95186806
1585823361387,0.06729395,0.28673074,0.9538186
1585823361452,0.07119504,0.28575546,0.9557692
1585823361517,0.066318676,0.28770602,0.95284337
1585823361580,0.06729395,0.28770602,0.9460163
1585823361642,0.0692445,0.29063186,0.95674443
1585823361703,0.07119504,0.2886813,0.96357137
1585823361764,0.065343395,0.28770602,0.94991755
1585823361826,0.066318676,0.28673074,0.9508928
1585823361890,0.07021977,0.2916071,0.94894224
1585823361951,0.06826922,0.29063186,0.9547939
1585823362009,0.06729395,0.28185436,0.9625961
1585823362073,0.07412087,0.29063186,0.95771974
1585823362143,0.07412087,0.29355767,0.9538186
1585823362205,0.066318676,0.28575546,0.94991755
1585823362267,0.07021977,0.28673074,0.96552193
1585823362011,0.06339285,0.28478017,0.94504106
1585823362090,0.07119504,0.29453295,0.94991755
1585823362133,0.07021977,0.29063186,0.95771974
1585823362176,0.07119504,0.2886813,0.95284337
1585823362247,0.072170325,0.2886813,0.9625961
1585823362324,0.065343395,0.2925824,0.9460163
1585823362393,0.07119504,0.29063186,0.94211525
1585823362463,0.06826922,0.2886813,0.95967025
1585823362549,0.066318676,0.28770602,0.9557692
1585823362619,0.0731456,0.2964835,0.9508928
1585823362687,0.07607142,0.28673074,0.94114
1585823362749,0.07021977,0.28673074,0.96357137
1585823362812,0.07119504,0.28965658,0.9538186
1585823362875,0.0731456,0.29355767,0.94991755
1585823362936,0.07119504,0.2955082,0.95771974
1585823363000,0.07119504,0.2916071,0.94991755
1585823363061,0.06436812,0.28478017,0.95771974
1585823363137,0.06729395,0.2886813,0.9508928
1585823363204,0.075096145,0.29843405,0.94991755
1585823363273,0.07607142,0.2916071,0.95674443
1585823363335,0.0692445,0.28673074,0.9508928
1585823363398,0.07119504,0.2886813,0.9625961
1585823363464,0.072170325,0.2916071,0.9460163
1585823363530,0.072170325,0.2838049,0.95284337
1585823363593,0.07119504,0.29063186,0.95284337
1585823363656,0.075096145,0.2886813,0.9440658
1585823363715,0.07021977,0.29453295,0.95674443
1585823363780,0.075096145,0.2916071,0.9508928
1585823363843,0.072170325,0.2886813,0.9508928
1585823363906,0.07119504,0.29453295,0.9508928
1585823363969,0.06826922,0.28673074,0.95771974
1585823364032,0.0692445,0.28770602,0.9460163
1585823364094,0.0692445,0.2916071,0.9508928
1585823364155,0.07021977,0.2925824,0.9508928
1585823364219,0.0731456,0.2925824,0.9469916
1585823364284,0.075096145,0.2916071,0.9557692
1585823364346,0.07021977,0.2916071,0.95186806
1585823364408,0.0731456,0.2925824,0.9401647
1585823364471,0.06729395,0.2955082,0.95674443
1585823364532,0.0731456,0.29453295,0.9479669
1585823364594,0.06826922,0.29063186,0.95771974
1585823364656,0.072170325,0.28965658,0.94991755
1585823364718,0.0731456,0.2916071,0.94991755
1585823364782,0.07899725,0.29453295,0.9508928
1585823364848,0.06729395,0.2925824,0.958695
1585823364918,0.075096145,0.29453295,0.9547939
1585823364989,0.075096145,0.2955082,0.94504106
1585823365059,0.06826922,0.28770602,0.9479669
1585823365123,0.066318676,0.29063186,0.95186806
1585823365188,0.07704669,0.28965658,0.94894224
1585823365259,0.07704669,0.29453295,0.95967025
1585823365319,0.072170325,0.29063186,0.94991755
1585823365380,0.07021977,0.2916071,0.94894224
1585823365445,0.0731456,0.29453295,0.95674443
1585823365507,0.072170325,0.2964835,0.94894224
1585823365568,0.072170325,0.29063186,0.95771974
1585823365628,0.07021977,0.28770602,0.9557692
1585823365690,0.066318676,0.28965658,0.9616208
1585823365751,0.07607142,0.29745877,0.9430905
1585823365813,0.07412087,0.29355767,0.95674443
1585823365877,0.07607142,0.29063186,0.9723488
1585823365943,0.07704669,0.2886813,1.0542719
1585823366009,0.055590656,0.2925824,0.96357137
1585823366071,-9.752746E-4,0.28282964,0.8514148
1585823366135,0.020480767,0.30623624,0.7490109
1585823366199,0.030233514,0.2916071,0.8777472
1585823366259,0.11898351,0.31208786,1.0523213
1585823366323,0.10435438,0.2955082,1.1635027
1585823366384,0.04388736,0.27795327,0.94211525
1585823366446,-0.0136538455,0.26039833,0.7997252
1585823366509,0.017554943,0.30135986,0.7275549
1585823366570,0.06729395,0.30916205,0.9274861
1585823366632,0.1462912,0.2994093,1.2366482
1585823366693,0.0731456,0.2730769,1.0718268
1585823366754,0.014629119,0.28087908,0.8660439
1585823366819,0.0,0.29063186,0.7226785
1585823366881,0.04388736,0.3189148,0.7997252
1585823366941,0.109230764,0.32574174,1.0279394
1585823367002,0.08777472,0.28282964,1.1986126
1585823367064,0.047788456,0.27502745,0.9430905
1585823367127,0.0019505492,0.28185436,0.7850961
1585823367193,0.007802197,0.2925824,0.73048073
1585823367261,0.09850274,0.3228159,1.0152608
1585823367322,0.11703295,0.30428568,1.2200686
1585823367391,0.035109885,0.2730769,0.94114
1585823367454,-0.046813183,0.25454667,0.6885439
1585823367517,0.05656593,0.31793952,0.781195
1585823367576,0.16384614,0.3608516,1.1508241
1585823367638,0.11898351,0.3150137,1.1937362
1585823367703,0.004876373,0.26429942,0.9167581
1585823367766,-0.010728021,0.2886813,0.7226785
1585823367832,0.03218406,0.31306317,0.8104532
1585823367895,0.12581043,0.3384203,1.0893818
1585823367958,0.105329655,0.30526096,1.1791071
1585823368027,0.042912085,0.30038458,0.9860027
1585823368089,-0.033159338,0.27405217,0.71292573
1585823368151,0.016579669,0.30916205,0.7568131
1585823368220,0.12873624,0.3491483,1.0747527
1585823368281,0.10630494,0.30428568,1.2434751
1585823368343,0.027307691,0.27502745,0.94894224
1585823368405,-0.026332414,0.276978,0.71292573
1585823368469,0.05656593,0.32769227,0.78607136
1585823368534,0.09850274,0.3384203,1.1176647
1585823368595,0.08874999,0.31403843,1.1147388
1585823368656,0.0039010984,0.27795327,0.90505487
1585823368721,-0.036085162,0.2623489,0.71877736
1585823368786,0.049739007,0.30623624,0.8650686
1585823368847,0.188228,0.38620874,1.2054394
1585823368911,0.11313186,0.31793952,1.1830081
1585823368977,-0.010728021,0.26429942,0.859217
1585823369040,-0.055590656,0.25844777,0.64465654
1585823369102,0.0692445,0.33354393,0.89627737
1585823369162,0.17067306,0.365728,1.253228
1585823369228,0.093626365,0.29745877,1.1283927
1585823369289,-0.022431316,0.24869503,0.83776087
1585823369351,-0.022431316,0.2652747,0.692445
1585823369422,0.07899725,0.33256865,0.92065924
1585823369485,0.1462912,0.34427196,1.2298213
1585823369548,0.052664828,0.28478017,0.9996565
1585823369610,-0.04583791,0.2457692,0.7451098
1585823369674,0.009752746,0.29355767,0.7558378
1585823369737,0.14921702,0.3686538,1.0484202
1585823369800,0.11313186,0.315989,1.2620054
1585823369864,-0.0068269228,0.25649723,0.8992032
1585823369927,-0.047788456,0.25649723,0.67586535
1585823369989,0.039010983,0.31111258,0.76266474
1585823370050,0.123859875,0.3423214,1.0942582
1585823370112,0.123859875,0.3218406,1.2317718
1585823370175,-0.0019505492,0.26429942,0.88262355
1585823370236,-0.040961534,0.2652747,0.6466071
1585823370301,0.055590656,0.3218406,0.81240374
1585823370364,0.18920328,0.36767855,1.239574
1585823370427,0.09850274,0.30135986,1.1498488
1585823370487,-0.040961534,0.23699172,0.84946424
1585823370550,-0.036085162,0.2623489,0.6436812
1585823370615,0.09460164,0.35012358,0.9265109
1585823370675,0.18140109,0.3803571,1.3624587
1585823370738,0.0136538455,0.25162086,0.9742994
1585823370800,-0.07021977,0.23211536,0.65928566
1585823370861,0.027307691,0.30428568,0.8250823
1585823370921,0.20090657,0.3949862,1.1917856
1585823370983,0.14921702,0.34329668,1.2064147
1585823371046,0.008777471,0.26820052,0.9138323
1585823371107,-0.065343395,0.23309062,0.6407554
1585823371169,0.018530218,0.2916071,0.7948488
1585823371234,0.20578294,0.36670327,1.235673
1585823371297,0.11118131,0.30623624,1.1449723
1585823371361,-0.01267857,0.25844777,0.8475136
1585823371423,-0.017554943,0.27112636,0.6456318
1585823371485,0.07021977,0.3072115,0.9547939
1585823371547,0.20188184,0.376456,1.2659065
1585823371612,0.07704669,0.29355767,0.98210156
1585823371676,-0.07899725,0.21846153,0.66123617
1585823371737,0.027307691,0.2760027,0.7948488
1585823371801,0.22041208,0.3881593,1.2620054
1585823371862,0.11605768,0.31403843,1.1137636
1585823371924,-0.072170325,0.20480767,0.6982966
1585823371984,-0.017554943,0.26137358,0.6914697
1585823372045,0.15506867,0.36767855,1.0747527
1585823372104,0.15019229,0.3423214,1.2922388
1585823372171,0.024381867,0.2574725,0.94504106
1585823372234,-0.08972526,0.21163458,0.57541203
1585823372304,0.16677196,0.38230765,1.0669504
1585823372366,0.17359889,0.3686538,1.2980906
1585823372431,-0.019505491,0.2340659,0.87969774
1585823372494,-0.10728022,0.19212909,0.57053566
1585823372536,-0.03998626,0.2340659,0.6310027
1585823372598,0.24186811,0.39693677,1.3049175
1585823372662,0.08777472,0.28087908,1.0923076
1585823372723,-0.0614423,0.23016481,0.68366754
1585823372785,0.039010983,0.3150137,0.65538454
1585823372847,0.19017854,0.3949862,1.0991344
1585823372909,0.109230764,0.30233514,1.2883378
1585823372971,-0.062417574,0.19505493,0.82703286
1585823373031,0.004876373,0.30233514,0.65538454
1585823373092,0.11605768,0.3608516,0.8845741
1585823373150,0.1843269,0.3452472,1.2805356
1585823373211,0.08192307,0.2691758,1.1917856
1585823373272,-0.05656593,0.22431317,0.76851636
1585823373333,-0.018530218,0.2886813,0.57931316
1585823373395,0.08874999,0.33646974,0.9538186
1585823373457,0.19310437,0.34329668,1.3595328
1585823373521,0.06729395,0.25942305,1.140096
1585823373585,-0.06729395,0.23504117,0.6885439
1585823373647,0.0068269228,0.30233514,0.58711535
1585823373721,0.15409338,0.3608516,1.1215658
1585823373787,0.10728022,0.28087908,1.228846
1585823373849,-0.010728021,0.25162086,0.8787224
1585823373911,9.752746E-4,0.3072115,0.5968681
1585823373975,0.08192307,0.31696427,0.85824174
1585823374043,0.16774723,0.32086536,1.3975686
1585823374109,0.030233514,0.2496703,0.98990375
1585823374170,-0.033159338,0.2535714,0.66611254
1585823374231,0.027307691,0.31793952,0.66903836
1585823374291,0.18140109,0.36377746,1.1127883
1585823374351,0.11703295,0.27795327,1.3410026
1585823374412,0.008777471,0.24869503,0.8972527
1585823374476,-0.046813183,0.2525961,0.603695
1585823374539,0.066318676,0.32476646,0.7850961
1585823374598,0.1765247,0.34427196,1.2444503
1585823374661,0.07119504,0.25942305,1.2190932
1585823374721,-0.033159338,0.25162086,0.71975267
1585823374783,0.037060436,0.3218406,0.61149716
1585823374846,0.12873624,0.3530494,1.0084339
1585823374906,0.13166209,0.29355767,1.3926922
1585823374968,0.03998626,0.24674448,1.0279394
1585823375032,-0.0692445,0.25064558,0.60564554
1585823375095,0.15311812,0.38523346,0.8894505
1585823375157,0.13653845,0.33451918,1.2980906
1585823375220,0.016579669,0.24186811,1.040618
1585823375284,-0.0068269228,0.2721016,0.7207279
1585823375344,0.080947794,0.35109887,0.8114285
1585823375405,0.11703295,0.3413461,1.1303432
1585823375473,0.05656593,0.27892855,1.0201372
1585823375540,0.021456042,0.27112636,0.87969774
1585823375599,0.047788456,0.31403843,0.91285706
1585823375660,0.080947794,0.3218406,0.93041193
1585823375720,0.062417574,0.30233514,0.9918543
1585823375782,0.049739007,0.29745877,0.9508928
1585823375843,0.04486263,0.2955082,0.9216345
1585823375906,0.048763733,0.30135986,0.9265109
1585823375966,0.065343395,0.31403843,0.9547939
1585823376034,0.07119504,0.30526096,0.96844774
1585823376097,0.051689554,0.2925824,0.9401647
1585823376160,0.05364011,0.30135986,0.93431306
1585823376223,0.06436812,0.3033104,0.94504106
1585823376287,0.0731456,0.31403843,0.98210156
1585823376351,0.065343395,0.30818677,0.9401647
1585823376412,0.046813183,0.2955082,0.9333378
1585823376475,0.0614423,0.2964835,0.94991755
1585823376538,0.059491754,0.2994093,0.95284337
1585823376603,0.06339285,0.30526096,0.9664972
1585823376665,0.05656593,0.2994093,0.9372389
1585823376730,0.04583791,0.29063186,0.94991755
1585823376794,0.049739007,0.3033104,0.95284337
1585823376856,0.065343395,0.2994093,0.9538186
1585823376919,0.05656593,0.29745877,0.95186806
1585823376988,0.054615382,0.2964835,0.94894224
1585823377051,0.057541203,0.29745877,0.95674443
1585823377113,0.060467027,0.2994093,0.9469916
1585823377176,0.055590656,0.29745877,0.9460163
1585823377241,0.05364011,0.29745877,0.9479669
1585823377303,0.062417574,0.29745877,0.9479669
1585823377367,0.06826922,0.2964835,0.94991755
1585823377430,0.05364011,0.29355767,0.95771974
1585823377492,0.060467027,0.30135986,0.94211525
1585823377559,0.06339285,0.29745877,0.94894224
1585823377622,0.05656593,0.29453295,0.9616208
1585823377690,0.057541203,0.29355767,0.9479669
1585823377760,0.057541203,0.2964835,0.94211525
1585823377823,0.065343395,0.2964835,0.94211525
1585823377885,0.05071428,0.29453295,0.96064556
1585823377950,0.0614423,0.30038458,0.9508928
1585823378016,0.060467027,0.2964835,0.94894224
1585823378078,0.060467027,0.30428568,0.94504106
1585823378142,0.05656593,0.29355767,0.94991755
1585823378201,0.060467027,0.29355767,0.95284337
1585823378265,0.0614423,0.2964835,0.9557692
1585823378328,0.055590656,0.2994093,0.9479669
1585823378390,0.06436812,0.30233514,0.9557692
1585823378457,0.062417574,0.30233514,0.94504106
1585823378519,0.05656593,0.2994093,0.94894224
1585823378585,0.062417574,0.2964835,0.95967025
1585823378650,0.06339285,0.30038458,0.9469916
1585823378715,0.051689554,0.2994093,0.9538186
1585823378777,0.06436812,0.3033104,0.9508928
1585823378846,0.06436812,0.30526096,0.94894224
1585823378911,0.054615382,0.29745877,0.9469916
1585823378973,0.055590656,0.2964835,0.95284337
1585823379035,0.062417574,0.3033104,0.94211525
1585823379098,0.0692445,0.30135986,0.95284337
1585823379161,0.0614423,0.30038458,0.9469916
1585823379231,0.05364011,0.29745877,0.9469916
1585823379295,0.065343395,0.30233514,0.94991755
1585823379359,0.0692445,0.3072115,0.9664972
1585823379423,0.0614423,0.29453295,0.94211525
1585823379486,0.05656593,0.29453295,0.9547939
1585823379551,0.060467027,0.29453295,0.94991755
1585823379627,0.0614423,0.29843405,0.9469916
1585823379694,0.06436812,0.30233514,0.9538186
1585823379758,0.059491754,0.29355767,0.9440658
1585823379821,0.05656593,0.29355767,0.95284337
1585823379882,0.066318676,0.30038458,0.9460163
1585823379948,0.055590656,0.2925824,0.9538186
1585823380012,0.065343395,0.2994093,0.9508928
1585823380080,0.06729395,0.30135986,0.9479669
1585823380148,0.060467027,0.2955082,0.94894224
1585823380212,0.062417574,0.29843405,0.95674443
1585823380276,0.054615382,0.29453295,0.94211525
1585823380338,0.06436812,0.3033104,0.9479669
1585823380401,0.07607142,0.30038458,0.95967025
1585823380464,0.065343395,0.29843405,0.95674443
1585823380529,0.057541203,0.28770602,0.9430905
1585823380592,0.058516476,0.2964835,0.96064556
1585823380657,0.066318676,0.30526096,0.94114
1585823380719,0.066318676,0.30623624,0.9382141
1585823380785,0.060467027,0.29453295,0.9469916
1585823380850,0.058516476,0.2964835,0.94991755
1585823380914,0.07021977,0.30428568,0.9430905
1585823380979,0.07021977,0.30526096,0.95771974
1585823381043,0.060467027,0.29355767,0.95186806
1585823381108,0.059491754,0.30038458,0.95186806
1585823381172,0.066318676,0.30526096,0.94991755
1585823381243,0.07021977,0.3072115,0.95186806
1585823381306,0.06826922,0.30233514,0.9508928
1585823381368,0.058516476,0.2994093,0.9616208
1585823381429,0.05656593,0.3033104,0.9245603
1585823381491,0.06826922,0.30916205,0.93431306
1585823381556,0.07119504,0.30428568,0.96844774
1585823381625,0.07021977,0.2994093,0.96064556
1585823381686,0.062417574,0.30038458,0.93138725
1585823381752,0.06339285,0.2994093,0.93431306
1585823381815,0.07119504,0.30233514,0.969423
1585823381881,0.06826922,0.3033104,0.95284337
1585823381945,0.065343395,0.30038458,0.93041193
1585823382008,0.06436812,0.30038458,0.93918943
1585823382070,0.07021977,0.3033104,0.96747243
1585823382133,0.060467027,0.30233514,0.9469916
1585823382201,0.066318676,0.30428568,0.9479669
1585823382267,0.06826922,0.2994093,0.9460163
1585823382331,0.066318676,0.29453295,0.94504106
1585823382399,0.066318676,0.3033104,0.9430905
1585823382461,0.06339285,0.30135986,0.94991755
1585823382524,0.0692445,0.30233514,0.9538186
1585823382585,0.06729395,0.3033104,0.94114
1585823382648,0.06826922,0.29843405,0.9460163
1585823382714,0.06436812,0.2964835,0.9625961
1585823382777,0.06826922,0.30135986,0.9469916
1585823382841,0.066318676,0.2964835,0.94991755
1585823382904,0.06436812,0.2925824,0.9460163
1585823382965,0.06826922,0.30526096,0.95674443
1585823383027,0.06729395,0.30233514,0.9469916
1585823383090,0.0614423,0.29355767,0.94991755
1585823383154,0.065343395,0.2994093,0.94114
1585823383215,0.0731456,0.31111258,0.94894224
1585823383277,0.065343395,0.30135986,0.94504106
1585823383336,0.06339285,0.30233514,0.9616208
1585823383397,0.06339285,0.29843405,0.94504106
1585823383457,0.065343395,0.3033104,0.9469916
1585823383519,0.072170325,0.3072115,0.95186806
1585823383583,0.06826922,0.30135986,0.9372389
1585823383645,0.062417574,0.29745877,0.95771974
1585823383706,0.06339285,0.30233514,0.9382141
1585823383768,0.066318676,0.30818677,0.9508928
1585823383832,0.07119504,0.30526096,0.95771974
1585823383894,0.0692445,0.30623624,0.93918943
1585823383956,0.06729395,0.30233514,0.9460163
1585823384019,0.07119504,0.30818677,0.9508928
1585823384080,0.07412087,0.31306317,0.9538186
1585823384143,0.08777472,0.32769227,0.9547939
1585823384205,0.040961534,0.29745877,0.92846143
1585823384274,0.023406591,0.27405217,0.90700537
1585823384336,0.036085162,0.27795327,0.8953021
1585823384398,0.115082406,0.32379118,0.9996565
1585823384460,0.13263735,0.33159336,1.0357416
1585823384522,0.10045329,0.31111258,1.0669504
1585823384587,0.057541203,0.30135986,0.9401647
1585823384655,-0.004876373,0.28185436,0.802651
1585823384719,0.033159338,0.3189148,0.7451098
1585823384780,0.06729395,0.315989,0.9440658
1585823384844,0.14921702,0.32769227,1.2473762
1585823384905,0.090700544,0.315989,1.0728021
1585823384969,-0.011703296,0.2838049,0.7616895
1585823385032,-0.039010983,0.2623489,0.6134477
1585823385097,0.11118131,0.35109887,1.0386674
1585823385159,0.18237635,0.36182687,1.3614835
1585823385223,0.075096145,0.31111258,1.0074587
1585823385284,-0.054615382,0.25649723,0.67001367
1585823385348,-0.017554943,0.2916071,0.62807685
1585823385409,0.093626365,0.36280218,0.9772252
1585823385472,0.16579668,0.35207415,1.2776098
1585823385532,0.075096145,0.2964835,1.0825548
1585823385602,-0.019505491,0.27892855,0.8036263
1585823385666,0.02535714,0.32574174,0.6417307
1585823385728,0.11313186,0.3647527,0.9879532
1585823385794,0.11703295,0.30818677,1.2776098
1585823385855,0.03998626,0.2760027,1.0094092
1585823385921,0.01267857,0.2994093,0.7880219
1585823385983,0.03218406,0.31403843,0.8036263
1585823386044,0.08679944,0.34037086,1.0259889
1585823386108,0.09460164,0.31989008,1.1898351
1585823386171,0.048763733,0.31013733,0.9645466
1585823386239,0.008777471,0.32379118,0.7217032
1585823386301,0.039010983,0.32476646,0.7948488
1585823386361,0.11118131,0.35207415,1.1352196
1585823386423,0.06729395,0.3189148,1.1244916
1585823386485,0.011703296,0.2925824,0.8767719
1585823386550,-0.014629119,0.30526096,0.70902467
1585823386612,0.04388736,0.33451918,0.85824174
1585823386676,0.15604393,0.37938184,1.1615521
1585823386737,0.08874999,0.32574174,1.1215658
1585823386802,0.0,0.2916071,0.85824174
1585823386866,-0.020480767,0.29745877,0.7119505
1585823386929,0.014629119,0.31403843,0.84166193
1585823386991,0.13751373,0.37840655,1.0767032
1585823387052,0.08679944,0.32769227,1.0923076
1585823387114,0.0,0.2838049,0.87482136
1585823387179,-0.009752746,0.29843405,0.72853017
1585823387250,0.037060436,0.3228159,0.85531586
1585823387317,0.14726648,0.38425818,1.1410713
1585823387379,0.07021977,0.3218406,1.0113598
1585823387441,-0.024381867,0.27502745,0.84263724
1585823387502,-9.752746E-4,0.30526096,0.73925817
1585823387564,0.066318676,0.3413461,0.9479669
1585823387624,0.15604393,0.3803571,1.1108378
1585823387687,0.10337911,0.34329668,1.0757279
1585823387748,-0.0019505492,0.28770602,0.86896974
1585823387813,-0.007802197,0.2916071,0.7402334
1585823387876,0.039010983,0.32866755,0.9167581
1585823387939,0.15214284,0.38523346,1.0932828
1585823388001,0.09752747,0.33939558,1.1001098
1585823388062,0.0136538455,0.30916205,0.8816483
1585823388125,0.0039010984,0.30038458,0.75778836
1585823388187,0.016579669,0.2994093,0.8777472
1585823388248,0.105329655,0.34329668,1.0445191
1585823388309,0.11118131,0.34817305,1.1313186
1585823388371,0.0692445,0.326717,0.93431306
1585823388430,-0.0039010984,0.29843405,0.7889972
1585823388492,0.019505491,0.3072115,0.84848887
1585823388551,0.08582417,0.34817305,1.0386674
1585823388612,0.093626365,0.3423214,1.0747527
1585823388679,0.057541203,0.315989,0.9460163
1585823388740,0.031208787,0.30623624,0.8572664
1585823388803,0.062417574,0.3462225,0.89042574
1585823388864,0.10142856,0.37157965,1.0035576
1585823388929,0.11995878,0.37353018,1.0591483
1585823388994,0.030233514,0.31403843,0.91285706
1585823389058,-0.021456042,0.2916071,0.7899724
1585823389120,0.029258238,0.32574174,0.84556305
1585823389179,0.11118131,0.39888734,1.0532967
1585823389239,0.06729395,0.35499996,0.969423
1585823389303,0.0039010984,0.31013733,0.8387361
1585823389376,-9.752746E-4,0.31403843,0.83385974
1585823389443,0.118008226,0.39401096,1.0240383
1585823389510,0.115082406,0.39401096,1.0367169
1585823389575,0.019505491,0.326717,0.86116755
